index,language,code
106,C++,"
#include <string>
#include <unordered_map>

#include ""proxy_wasm_intrinsics.h""

class ExampleContext : public Context {
public:
  explicit ExampleContext(uint32_t id, RootContext* root) : Context(id, root) {}

  FilterHeadersStatus onRequestHeaders(uint32_t) override;
};
static RegisterContextFactory register_ExampleContext(CONTEXT_FACTORY(ExampleContext));

FilterHeadersStatus ExampleContext::onRequestHeaders(uint32_t) {
  auto context_id = id();
  auto callback = [context_id](uint32_t, size_t body_size, uint32_t) {
    auto response_headers = getHeaderMapPairs(HeaderMapType::HttpCallResponseHeaders);
    
    getContext(context_id)->setEffectiveContext();
    auto body = getBufferBytes(BufferType::HttpCallResponseBody, 0, body_size);
    auto response_trailers = getHeaderMapPairs(HeaderMapType::HttpCallResponseTrailers);
    for (auto& p : response_headers->pairs()) {
      logInfo(std::string(p.first) + std::string("" -> "") + std::string(p.second));
    }
    logDebug(std::string(body->view()));
    for (auto& p : response_trailers->pairs()) {
      logWarn(std::string(p.first) + std::string("" -> "") + std::string(p.second));
    }
  };
  root()->httpCall(""cluster"", {{"":method"", ""POST""}, {"":path"", ""/""}, {"":authority"", ""foo""}},
                   ""hello world"", {{""trail"", ""cow""}}, 1000, callback);
  return FilterHeadersStatus::StopIteration;
}"
107,C++,"
#ifndef __CELL_ERROR_HPP
#define __CELL_ERROR_HPP

class CellError : public Condition
{
private:
  static Layout * get_layout_for_class();

public:
  CellError()
    : Condition(WIDETAG_CONDITION, get_layout_for_class())
  {
    set_slot_value(S_name, NIL);
  }

  CellError(Value name)
    : Condition(WIDETAG_CONDITION, get_layout_for_class())
  {
    set_slot_value(S_name, name);
  }

  void initialize(Value initargs);

  virtual Value type_of() const
  {
    return S_cell_error;
  }

  virtual Value class_of() const
  {
    return C_cell_error;
  }

  virtual bool typep(Value type) const;
};

#endif "
108,C++,"#include <iostream>
#include <cstdio>
#include ""dataset.h""
#include ""knn.h""
#include <cassert>
#include <cmath>
#include ""testUtils.h""

int main() 
{
	double rawData[] = {5.0/11, 4.0/11, 2.0 / 11, 
						5.0/11, 4.0/11, 2.0 / 11, 
						 5.0/11, 4.0/11, 2.0 / 11, 
					 	 5.0/11, 5.0/11, 1.0 / 11}; 

	int labels[] = {0,0,1,1};
	DatasetPointer sampleData = makeDataset(4, 3, 2, rawData, labels);

	KNNResults target(sampleData);

	SingleExecutionResults actual = target.top1Result();

	assertEquals(2, actual.nSuccess);
	assertEquals(1, actual.nRejected);

	double MAX_ERROR = 1e-4;

	printf(""%s OK!\n"", __FILE__);

}"
109,C++,"
#include ""detail.hpp""
#include ""char_convert.hpp""

#include <algorithm>
#include <sstream>

namespace jsonv
{

const char* kind_desc(kind type)
{
    switch (type)
    {
    case kind::object:
        return ""object"";
    case kind::array:
        return ""array"";
    case kind::string:
        return ""string"";
    case kind::integer:
        return ""integer"";
    case kind::decimal:
        return ""decimal"";
    case kind::boolean:
        return ""boolean"";
    case kind::null:
        return ""null"";
    default:
        return ""UNKNOWN"";
    }
}

bool kind_valid(kind k)
{
    switch (k)
    {
    case kind::object:
    case kind::array:
    case kind::string:
    case kind::integer:
    case kind::decimal:
    case kind::boolean:
    case kind::null:
        return true;
    default:
        return false;
    }
}

void check_type(kind expected, kind actual)
{
    if (expected != actual)
    {
        std::ostringstream stream;
        stream << ""Unexpected type: expected "" << kind_desc(expected)
               << "" but found "" << kind_desc(actual) << ""."";
        throw kind_error(stream.str());
    }
}

void check_type(std::initializer_list<kind> expected, kind actual)
{
    if (std::none_of(expected.begin(), expected.end(), [actual] (kind x) { return x == actual; }))
    {
        std::ostringstream stream;
        stream << ""Unexpected type: expected "";
        std::size_t num = 1;
        for (kind k : expected)
        {
            stream << kind_desc(k);
            if (num + 1 < expected.size())
                stream << "", "";
            else if (num < expected.size())
                stream << "" or "";
            ++num;
        }
        throw kind_error(stream.str());
    }
}

std::ostream& stream_escaped_string(std::ostream& stream, string_view str)
{
    stream << ""\"""";
    detail::string_encode(stream, str);
    stream << ""\"""";
    return stream;
}

}"
110,C++,"#include <Eigen/Dense>
#include <iostream>

using namespace Eigen;
using namespace std;

int main(int, char**)
{
  cout.precision(3);
  MatrixXd m(2,3);
m << 1,2,3,4,5,6;
cout << ""here's the 2x3 matrix m:"" << endl << m << endl;
cout << ""let's resize m to 3x2. This is a conservative resizing because 2*3==3*2."" << endl;
m.resize(3,2);
cout << ""here's the 3x2 matrix m:"" << endl << m << endl;
cout << ""now let's resize m to size 2x2. This is NOT a conservative resizing, so it becomes uninitialized:"" << endl;
m.resize(2,2);
cout << m << endl;

  return 0;
}"
111,C++,"#include ""glprogram.h""
#include <gl/gl3w.h>
#include <cstdio>

bool compileStatus(GLuint shader) {
	int ret;
	glGetShaderiv(shader, GL_COMPILE_STATUS, &ret);
	return ret;
}
bool linkStatus(GLuint program) {
	int ret;
	glGetProgramiv(program, GL_LINK_STATUS, &ret);
	return ret;
}

bool compileShader(GLuint handle, GLenum stype, const char* src) {
	int shader_len = strlen(src);
	glShaderSource(handle, 1, &src, &shader_len);
	glCompileShader(handle);
	if (!compileStatus(handle)) {
	    char buff[2048];
	    int nwritten;
		glGetShaderInfoLog(handle, 2048, &nwritten, buff);

		const char* typelabel = stype == GL_VERTEX_SHADER ? ""vertex"" : (stype == GL_FRAGMENT_SHADER ? ""fragment"" : ""unknown"");
		printf(""Error in %s shader\n%s\n"", typelabel, buff);
		return false;
	}
	return true;
}
int compileShader(GLenum type, const char* src) {
	GLuint handle = glCreateShader(type);
	compileShader(handle, type, src);
	return handle;
}

bool linkProgram(GLuint handle, GLuint vshader, GLuint fshader) {
	glAttachShader(handle, vshader);
	glAttachShader(handle, fshader);
	glLinkProgram(handle);
	if (!linkStatus(handle)) {
	    char buff[2048];
	    int nwritten;
		glGetProgramInfoLog(handle, 2048, &nwritten, buff);
		printf(""Program link error:\n%s\n"", buff);
		return false;
	}
	return true;
}
int linkProgram(const char* vshader_src, const char* fshader_src) {
	GLuint program = glCreateProgram();
	GLuint vshader = compileShader(GL_VERTEX_SHADER, vshader_src);
	GLuint fshader = compileShader(GL_FRAGMENT_SHADER, fshader_src);
	if (!linkProgram(program, vshader, fshader)) {
		glDeleteProgram(program);
		program = 0;
	}
	glDeleteShader(vshader);
	glDeleteShader(fshader);
	return program;
}"
112,C++,"#pragma ident ""$Id:$""

#ifndef CNAVMESSAGEASM_HPP
#define CNAVMESSAGEASM_HPP

#include ""MDPNavSubframe.hpp""
#include ""GPSOrbElemStore.hpp""
#include ""ObsID.hpp""
#include ""PackedNavBits.hpp""
#include ""SatID.hpp""

class CNAVMessageAsm
{
public:
   CNAVMessageAsm();
   ~CNAVMessageAsm() {}

   void addMDPNavSubframe( const gpstk::MDPNavSubframe& mdpsf); 

   gpstk::PackedNavBits* currentMsgMap[3];
   short currentWeek;
   bool weekSet; 

private: 
   short getMessageType(const gpstk::MDPNavSubframe& mdpsf);
   short getPRNID(const gpstk::MDPNavSubframe& mdpsf);
   short getWeek(const gpstk::MDPNavSubframe& mdpsf);
   unsigned long getTOWCount(const gpstk::MDPNavSubframe& mdpsf);
};

#endif
"
113,C++,"
#include ""syscall.hpp""
#include <diag\Trace.h>

namespace os {
#if 0
static void dispatch_syscall(void) naked_function;
static void dispatch_syscall(void)
{
  __asm__ __volatile__
  (
    "" sub sp, sp, #16\n""           
    "" str r4, [sp, #0]\n""          
    "" str r5, [sp, #4]\n""          
    "" str r6, [sp, #8]\n""          
    "" str lr, [sp, #12]\n""         
    "" ldr ip, =g_stublookup\n""     
    "" ldr ip, [ip, r0, lsl #2]\n""  
    "" blx ip\n""                    
    "" ldr lr, [sp, #12]\n""         
    "" add sp, sp, #16\n""           
    "" mov r2, r0\n""                
    "" mov r0, #3\n""                
    "" svc 0""                       
  );
}
#endif

}
#if 0
enum register_stack_t {
	
	REG_R0,
	REG_R1,
	REG_R2,
	REG_R3,
	REG_R12,
	REG_LR,
	REG_PC,
	REG_xPSR
};

#define RESERVED_STACK \
	(8 * sizeof(uint32_t))

static void dispatch_syscall() __attribute((naked));
static void dispatch_syscall(uint32_t* caller) __attribute((naked)){
	uint32_t svc_num = ((char *) caller[REG_PC])[-2];
}
	void syscall_init(uint8_t nbr, uintptr_t call){
		assert(nbr < MAX_SYSCALLS);
		caller = call;
	}
}
template<uintptr_t FROM, uintptr_t TO> static inline void copy_stack(){
	__asm volatile(
		""ldr r12, [sp, %0]\n""
		""str r12, [sp, %1]\n""
	: ""i""(FROM), ""i""(TO) ::""r12"");
}
__attribute((always_inline) )static inline void copy_memory(uintptr from, uintptr_t to)
__attribute((always_inline) )static inline void copy_stack() {
	__asm__ __volatile__ (""push {r12 }sub sp, #(8*4)\n"");
	copy_stack<REG_R0+8, REG_R0>();
}
#endif

#if 0
extern ""C"" void SVC_Handler() {
	assert(0);

}
#endif
"
114,C++,"
#include ""RenderCamera.h""

using namespace BLA;

void RenderCamera::AttachCamera(CameraComponent* camera)
{
    this->m_attachedCamera = camera;
}

void PerspectiveCamera::SetAspect(blaVec2 renderSize)
{
    m_aspectRatio = renderSize.x / renderSize.y;
}

static blaMat4 GetPerspective(blaF32 horizontalFovRad, blaF32 verticalFovRad, blaF32 nearClipPlane, blaF32 farClipPlane)
{
    return blaMat4(
        blaVec4(0.5f / tanf(0.5f * horizontalFovRad), 0.f, 0.f, 0.f),
        blaVec4(0.f, 0.5f / tanf(0.5f * verticalFovRad), 0.f, 0.f),
        blaVec4(0.f, 0.f, nearClipPlane / (nearClipPlane - farClipPlane), -1.f),
        blaVec4(0.0f, 0.0f, (farClipPlane * nearClipPlane) / (nearClipPlane - farClipPlane), 0.f)
    );
}

void PerspectiveCamera::Update()
{
    this->m_attachedCamera->Update();

    blaF32 horFovRad = m_attachedCamera->m_fov * DEG_TO_RAD;
    blaF32 vertFovRad = horFovRad / m_aspectRatio;
	
    m_perspectiveProjection = GetPerspective(horFovRad, vertFovRad, m_attachedCamera->m_nearClipPlane, m_attachedCamera->m_farClipPlane);
	
    blaMat4 cameraTransformMat;
    m_attachedCamera->m_worldToCamera.GetScaledTransformMatrix(cameraTransformMat);

    if (m_attachedCamera != nullptr)
        m_worldToClipSpace = m_perspectiveProjection * cameraTransformMat;
    else
        m_worldToClipSpace = blaMat4(1);
}

RenderCamera::RenderCamera()
{
    this->m_attachedCamera = nullptr;
}

void OrthographicCamera::SetOrthographicProj(float left, float right, float bottom, float top)
{
    m_orthographicProjection = glm::ortho<float>(left, right, bottom, top, -100, 10000);
}

void OrthographicCamera::Update()
{
    this->m_attachedCamera->Update();

    blaMat4 cameraTransformMat;
    m_attachedCamera->m_worldToCamera.GetScaledTransformMatrix(cameraTransformMat);

    if (m_attachedCamera != nullptr)
        m_worldToClipSpace = m_orthographicProjection * cameraTransformMat;
    else
        m_worldToClipSpace = blaMat4(1);
}"
115,C++,"#ifndef QT_SETTINGSPORTS_HPP
#define QT_SETTINGSPORTS_HPP

#include <QWidget>

namespace Ui {
class SettingsPorts;
}

class SettingsPorts : public QWidget
{
    Q_OBJECT

public:
    explicit SettingsPorts(QWidget *parent = nullptr);
    ~SettingsPorts();

    void save();
private slots:
    void on_checkBoxParallel3_stateChanged(int arg1);
    void on_checkBoxParallel2_stateChanged(int arg1);
    void on_checkBoxParallel1_stateChanged(int arg1);

    void on_checkBoxParallel4_stateChanged(int arg1);

private:
    Ui::SettingsPorts *ui;
};

#endif "
116,C++,"#ifndef _Voice
#define _Voice

#include <jack/jack.h>
#include <iostream>
#include <math.h>

#include <oscpack/osc/OscTypes.h>

#include ""def.hpp""
#include ""sound.hpp""

using namespace osc;

enum VoiceStatus {VOICE_IDLE, VOICE_PLAYING, VOICE_LOOPING};

class Voice {
public:
  Voice(int channels, int buffer_size, int samplerate);
  ~Voice();
  
  int play(Sound *sound, jack_nframes_t when);
  int reset();
  int advance();
  bool write(sample** buffers, jack_nframes_t frame_time);
  VoiceStatus get_status();

private:
  Sound *m_sound;

  uint64 start_timestamp;

  int m_samplerate;
  int m_buffer_size;
  int m_channels;
  int m_offset;
  jack_nframes_t m_when;
  VoiceStatus m_status;

};

#endif"
117,C++,"
#ifndef STARTPOINT_HPP
#define STARTPOINT_HPP

#include ""OrderedTaskPoint.hpp""
#include ""Task/TaskBehaviour.hpp""
#include ""Task/Ordered/StartConstraints.hpp""

class StartPoint final : public OrderedTaskPoint {
  fixed safety_height;

  TaskStartMargins margins;

  StartConstraints constraints;

public:
  
  StartPoint(ObservationZonePoint *_oz,
             const Waypoint &wp,
             const TaskBehaviour &tb,
             const StartConstraints &constraints);

  bool DoesRequireArm() const {
    return constraints.require_arm;
  }

  void SetHasExitedOverride () {
    ScoredTaskPoint::SetHasExited(true);
  }

  void find_best_start(const AircraftState &state,
                       const OrderedTaskPoint &next,
                       const TaskProjection &projection,
                       bool subtract_start_radius);

  virtual fixed GetElevation() const override;

  virtual bool CheckExitTransition(const AircraftState &ref_now,
                                   const AircraftState &ref_last) const override;

  virtual void SetTaskBehaviour(const TaskBehaviour &tb) override;
  virtual void SetOrderedTaskSettings(const OrderedTaskSettings &s) override;
  virtual void SetNeighbours(OrderedTaskPoint *prev,
                             OrderedTaskPoint *next) override;
  virtual bool IsInSector(const AircraftState &ref) const override;
  virtual bool UpdateSampleNear(const AircraftState &state,
                                const TaskProjection &projection) override;

private:
  
  virtual bool ScoreLastExit() const override {
    return true;
  }
};

#endif"
118,C++,"
#include ""async.h""

class my_resizer_t : public vec_resizer_t {
public:
  my_resizer_t () : vec_resizer_t () {}
  size_t resize (u_int nalloc, u_int nwanted, int objid);
};

size_t
my_resizer_t::resize (u_int nalloc, u_int nwanted, int objid)
{
  int exponent = fls (max (nalloc, nwanted));

  int step;

  if (exponent < 3) step = 1;
  else if (exponent < 8) step = 3;
  else if (exponent < 10) step = 2;
  else step = 1;

  exponent = ((exponent - 1) / step + 1) * step;
  size_t ret = 1 << exponent;

  warn << ""resize: "" << nalloc << "","" << nwanted << "","" << objid 
       << "" -> "" << ret << ""\n"";

  return ret;
}

template<>
struct vec_obj_id_t<int>
{
  vec_obj_id_t (){}
  int operator() (void) const { return 1; }
};

static void
vec_test (vec<int> &v, int n)
{
  for (int i = 0; i < n; i++) {
    v.push_back (i);
  }
  for (int i = n - 1; i >= 0; i--) {
    assert (v.pop_back () == i);
  }
}

static void
vec_test (void)
{
  vec<int> v1, v2;
  int n = 100;

  vec_test (v1, n);
  set_vec_resizer (New my_resizer_t ());
  vec_test (v2, n);
}

int
main (int argc, char *argv[])
{
  vec_test ();
  return 0;
}"
119,C++,"#ifndef ___INANITY_SCRIPT_LUA_STUFF_HPP___
#define ___INANITY_SCRIPT_LUA_STUFF_HPP___

#include ""lua.hpp""
#include ""MetaProvider.hpp""
#include ""lualib.hpp""
#include ""../../String.hpp""
#include <iostream>

BEGIN_INANITY

class Exception;

END_INANITY

BEGIN_INANITY_LUA

int MetaTable_index(lua_State* state);

void PushClassMetaTable(lua_State* state, MetaProvider::ClassBase* cls);

void RegisterClassMeta(lua_State* state, MetaProvider::ClassBase* cls);

int ObjectMetaTable_gc(lua_State* state);

void ReclaimObjectFromUserData(lua_State* state);

void ReclaimObject(lua_State* state, RefCounted* object);

void PushObjectMetaTable(lua_State* state, MetaProvider::ClassBase* cls);

void ThrowError(lua_State* state, ptr<Exception> exception);

ptr<Exception> ErrorToException(lua_State* state);

void ProcessError(lua_State* state);

int ScriptErrorHook(lua_State* state);

void DescribeValue(lua_State* state, int index, std::ostream& stream);

END_INANITY_LUA

#endif"
120,C++,"#include <bits/stdc++.h>

using namespace std;

void solve() {
    string s; cin >> s;
    reverse(s.begin(), s.end());
    vector<string> pre = {""dream"", ""dreamer"", ""erase"", ""eraser""};
    for (auto& x: pre) {
        reverse(x.begin(), x.end());
    }
    int i = 0, n = s.size();
    while (i < n) {
        if (s.substr(i, 5) == pre[0] || s.substr(i, 5) == pre[2])
            i += 5;
        else if (s.substr(i, 6) == pre[3])
            i += 6;
        else if (s.substr(i, 7) == pre[1])
            i += 7;
        else {
            cout << ""NO""; return;
        }
    }
    cout << ""YES"";
}

int main() {
    ios_base::sync_with_stdio(false);
    cin.tie(NULL);
    solve();
    cout << endl;
}"
121,C++,"#include ""barista_core/barista_core.h""
#include ""decafs_types/ip_address.h""

#include ""network_fake.h""

#define MIN_ARGS 6
#define STRIPE_SIZE 1
#define CHUNK_SIZE 2
#define METADATA 3
#define NUM_ESPRESSOS 4
#define PORT 5

int main(int argc, char** argv) {

   char* args[] = {(char*)"""", (char*)""1024"", (char*)""512"", (char*)""barista_metadata"", (char*)""4"", (char*)""1024""};
   barista_core_init(6, args);

   set_node_up(1);
   set_node_up(2);
   set_node_up(3);
   set_node_up(4);
 
   struct ip_address ipaddr1 = ip_address((char*)""192.168.1.1""); 
   ConnectionToClient* ctc = NULL; 
   struct client client1 = client(ipaddr1, 1, ctc);

   open_file(""hello.txt"", O_RDWR, client1);
   std::string teststr(""testwrite"");
   write_file(1, teststr.c_str(), teststr.size(), client1); 

   close_file(1, client1);
   open_file(""hello.txt"", O_RDWR, client1);
 
   read_file(2, teststr.size(), client1); 
}"
122,C++,"#include <bits/stdc++.h>
using namespace std;

#define sd(x) scanf(""%d"",&x)
#define su(x) scanf(""%u"",&x)
#define slld(x) scanf(""%lld"",&x)
#define sc(x) scanf(""%c"",&x)
#define ss(x) scanf(""%s"",x)
#define sf(x) scanf(""%f"",&x)
#define slf(x) scanf(""%lf"",&x)
#define ll long long int
#define mod(x,n) (x+n)%n

int ceil(int n,int x) 
{
	if(n%x==0)
		return n/x;
	return n/x+1;
}

int main()
{
	
	int i,j,k,l=0,m,n;

	sd(n);	sd(k);

	for(i=0;i<n;i++)
	{
		sd(m);
		l+=ceil(m,k);
	}

	printf(""%d\n"", ceil(l,2) );
	
	return 0;
}"
123,C++,"
#include <fstream>
#include ""ArchitectureBrowser.hpp""
#include ""torc/common/DirectoryTree.hpp""

int main(int argc, char *argv[]) {
	typedef std::string string;
	torc::common::DirectoryTree directoryTree(argv[0]);
		
	if (argc != 2) {
		std::cout << ""Usage: "" << argv[0] << "" <device>"" << std::endl;
		return 1;
	}
	string device_arg = argv[1];
	
	torc::common::DeviceDesignator device(device_arg);
	torc::architecture::DDB db(device);
	torc::ArchitectureBrowser ab(db);
	ab.browse();
	
	return 0;
}
"
124,C++,"
#include <xgboost/logging.h>
#include ""src/common/random.h""
#include ""./xgboost_R.h""

namespace dmlc {
void CustomLogMessage::Log(const std::string& msg) {
  Rprintf(""%s\n"", msg.c_str());
}
}  

extern ""C"" {
  void XGBoostAssert_R(int exp, const char *fmt, ...);
  void XGBoostCheck_R(int exp, const char *fmt, ...);
}

namespace rabit {
namespace utils {
extern ""C"" {
  void (*Printf)(const char *fmt, ...) = Rprintf;
  void (*Assert)(int exp, const char *fmt, ...) = XGBoostAssert_R;
  void (*Check)(int exp, const char *fmt, ...) = XGBoostCheck_R;
  void (*Error)(const char *fmt, ...) = error;
}
}
}

namespace xgboost {
ConsoleLogger::~ConsoleLogger() {
  dmlc::CustomLogMessage::Log(log_stream_.str());
}
TrackerLogger::~TrackerLogger() {
  dmlc::CustomLogMessage::Log(log_stream_.str());
}
}  

namespace xgboost {
namespace common {

bool CheckNAN(double v) {
  return ISNAN(v);
}
double LogGamma(double v) {
  return lgammafn(v);
}

void CustomGlobalRandomEngine::seed(CustomGlobalRandomEngine::result_type val) {
  
}

CustomGlobalRandomEngine::result_type
CustomGlobalRandomEngine::operator()() {
  return static_cast<result_type>(
      std::floor(unif_rand() * CustomGlobalRandomEngine::max()));
}
}  
}  "
